Region;NumeroDepartement;NomDepartement;Circonscription;Canton
Grand-Est;88;Vosges;2e circo;Épinal-2
Grand-Est;88;Vosges;2e circo;Gérardmer
Grand-Est;88;Vosges;2e circo;Golbey
Grand-Est;88;Vosges;2e circo;La Bresse
Grand-Est;88;Vosges;2e circo;Le Thillot
Grand-Est;88;Vosges;3e circo;Le Val-d'Ajol
Grand-Est;88;Vosges;3e circo;Mirecourt
Grand-Est;88;Vosges;3e circo;Neufchâteau
Grand-Est;88;Vosges;3e circo;Raon-l'Etape
Grand-Est;88;Vosges;3e circo;Remiremont
Grand-Est;88;Vosges;4e circo;Saint-Dié-des-Vosges
Grand-Est;88;Vosges;4e circo;Saint-Dié-des-Vosges-1
Grand-Est;88;Vosges;4e circo;Saint-Dié-des-Vosges-2
Grand-Est;88;Vosges;4e circo;Vittel
Hauts-de-France;02;Aisne;1ere circo;Chauny
Hauts-de-France;02;Aisne;1ere circo;Guise
Hauts-de-France;02;Aisne;2e circo;Laon
Hauts-de-France;02;Aisne;2e circo;Saint-Quentin
Hauts-de-France;02;Aisne;3e circo;Soissons
Hauts-de-France;02;Aisne;3e circo;Tergnier
Hauts-de-France;02;Aisne;A verifier;Bohain-en-Vermandois
Hauts-de-France;02;Aisne;A verifier;Château-Thierry
Hauts-de-France;02;Aisne;A verifier;Essômes-sur-Marne
Hauts-de-France;02;Aisne;A verifier;Fère-en-Tardenois
Hauts-de-France;02;Aisne;A verifier;Hirson
Hauts-de-France;02;Aisne;A verifier;Laon-1
Hauts-de-France;02;Aisne;A verifier;Laon-2
Hauts-de-France;02;Aisne;A verifier;Marle
Hauts-de-France;02;Aisne;A verifier;Ribemont
Hauts-de-France;02;Aisne;A verifier;Saint-Quentin-1
Hauts-de-France;02;Aisne;A verifier;Saint-Quentin-2
Hauts-de-France;02;Aisne;A verifier;Saint-Quentin-3
Hauts-de-France;02;Aisne;A verifier;Soissons-1
Hauts-de-France;02;Aisne;A verifier;Soissons-2
Hauts-de-France;02;Aisne;A verifier;Vervins
Hauts-de-France;02;Aisne;A verifier;Vic-sur-Aisne
Hauts-de-France;02;Aisne;A verifier;Villeneuve-sur-Aisne
Hauts-de-France;02;Aisne;A verifier;Villers-Cotterêts
Hauts-de-France;59;Nord;10e circo;Grande-Synthe
Hauts-de-France;59;Nord;10e circo;Hazebrouck
Hauts-de-France;59;Nord;11e circo;Lambersart
Hauts-de-France;59;Nord;11e circo;Le Cateau-Cambrésis
Hauts-de-France;59;Nord;12e circo;Lille
Hauts-de-France;59;Nord;12e circo;Lille-1
Hauts-de-France;59;Nord;13e circo;Lille-2
Hauts-de-France;59;Nord;13e circo;Lille-3
Hauts-de-France;59;Nord;14e circo;Lille-4
Hauts-de-France;59;Nord;14e circo;Lille-6
Hauts-de-France;59;Nord;15e circo;Marly
Hauts-de-France;59;Nord;15e circo;Maubeuge
Hauts-de-France;59;Nord;16e circo;Orchies
Hauts-de-France;59;Nord;16e circo;Roubaix
Hauts-de-France;59;Nord;17e circo;Roubaix-2
Hauts-de-France;59;Nord;17e circo;Saint-Amand-les-Eaux
Hauts-de-France;59;Nord;18e circo;Sin-le-Noble
Hauts-de-France;59;Nord;18e circo;Templeuve-en-Pévèle
Hauts-de-France;59;Nord;19e circo;Tourcoing
Hauts-de-France;59;Nord;19e circo;Tourcoing-1
Hauts-de-France;59;Nord;1ere circo;Aniche
Hauts-de-France;59;Nord;1ere circo;Annœullin
Hauts-de-France;59;Nord;20e circo;Valenciennes
Hauts-de-France;59;Nord;20e circo;Villeneuve-d'Ascq
Hauts-de-France;59;Nord;21e circo;Wormhout
Hauts-de-France;59;Nord;2e circo;Anzin
Hauts-de-France;59;Nord;2e circo;Armentières
Hauts-de-France;59;Nord;3e circo;Aulnoye-Aymeries
Hauts-de-France;59;Nord;3e circo;Aulnoy-lez-Valenciennes
Hauts-de-France;59;Nord;4e circo;Avesnes-sur-Helpe
Hauts-de-France;59;Nord;4e circo;Bailleul
Hauts-de-France;59;Nord;5e circo;Cambrai
Hauts-de-France;59;Nord;5e circo;Caudry
Hauts-de-France;59;Nord;6e circo;Coudekerque-Branche
Hauts-de-France;59;Nord;6e circo;Croix
Hauts-de-France;59;Nord;7e circo;Denain
Hauts-de-France;59;Nord;7e circo;Douai
Hauts-de-France;59;Nord;8e circo;Dunkerque
Hauts-de-France;59;Nord;8e circo;Dunkerque-2
Hauts-de-France;59;Nord;9e circo;Faches-Thumesnil
Hauts-de-France;59;Nord;9e circo;Fourmies
Hauts-de-France;60;Oise;1ere circo;Beauvais
Hauts-de-France;60;Oise;1ere circo;Beauvais-1
Hauts-de-France;60;Oise;1ere circo;Beauvais-2
Hauts-de-France;60;Oise;1ere circo;Chantilly
Hauts-de-France;60;Oise;2e circo;Chaumont-en-Vexin
Hauts-de-France;60;Oise;2e circo;Clermont
Hauts-de-France;60;Oise;2e circo;Compiègne
Hauts-de-France;60;Oise;2e circo;Compiègne-1
Hauts-de-France;60;Oise;3e circo;Compiègne-2
Hauts-de-France;60;Oise;3e circo;Creil
Hauts-de-France;60;Oise;3e circo;Crépy-en-Valois
Hauts-de-France;60;Oise;3e circo;Estrées-Saint-Denis
Hauts-de-France;60;Oise;4e circo;Grandvilliers
Hauts-de-France;60;Oise;4e circo;Méru
Hauts-de-France;60;Oise;4e circo;Montataire
Hauts-de-France;60;Oise;4e circo;Mouy
Hauts-de-France;60;Oise;5e circo;Nanteuil-le-Haudouin
Hauts-de-France;60;Oise;5e circo;Nogent-sur-Oise
Hauts-de-France;60;Oise;5e circo;Noyon
Hauts-de-France;60;Oise;5e circo;Pont-Sainte-Maxence
Hauts-de-France;60;Oise;6e circo;Saint-Just-en-Chaussée
Hauts-de-France;60;Oise;6e circo;Senlis
Hauts-de-France;60;Oise;6e circo;Thourotte
Hauts-de-France;62;Pas-de-Calais;10e circo;Marck
Hauts-de-France;62;Pas-de-Calais;10e circo;Nœux-les-Mines
Hauts-de-France;62;Pas-de-Calais;10e circo;Outreau
Hauts-de-France;62;Pas-de-Calais;10e circo;Saint-Omer
Hauts-de-France;62;Pas-de-Calais;11e circo;Saint-Pol-sur-Ternoise
Hauts-de-France;62;Pas-de-Calais;11e circo;Wingles
Hauts-de-France;62;Pas-de-Calais;1ere circo;Aire-sur-la-Lys
Hauts-de-France;62;Pas-de-Calais;1ere circo;Arras
Hauts-de-France;62;Pas-de-Calais;1ere circo;Arras-1
Hauts-de-France;62;Pas-de-Calais;1ere circo;Arras-2
Hauts-de-France;62;Pas-de-Calais;2e circo;Arras-3
Hauts-de-France;62;Pas-de-Calais;2e circo;Auchel
Hauts-de-France;62;Pas-de-Calais;2e circo;Auxi-le-Château
Hauts-de-France;62;Pas-de-Calais;2e circo;Avesnes-le-Comte
Hauts-de-France;62;Pas-de-Calais;3e circo;Avion
Hauts-de-France;62;Pas-de-Calais;3e circo;Bapaume
Hauts-de-France;62;Pas-de-Calais;3e circo;Berck
Hauts-de-France;62;Pas-de-Calais;3e circo;Béthune
Hauts-de-France;62;Pas-de-Calais;4e circo;Beuvry
Hauts-de-France;62;Pas-de-Calais;4e circo;Boulogne-sur-Mer
Hauts-de-France;62;Pas-de-Calais;4e circo;Boulogne-sur-Mer-1
Hauts-de-France;62;Pas-de-Calais;4e circo;Boulogne-sur-Mer-2
Hauts-de-France;62;Pas-de-Calais;5e circo;Brebières
Hauts-de-France;62;Pas-de-Calais;5e circo;Bruay-la-Buissière
Hauts-de-France;62;Pas-de-Calais;5e circo;Bully-les-Mines
Hauts-de-France;62;Pas-de-Calais;5e circo;Calais
Hauts-de-France;62;Pas-de-Calais;6e circo;Calais-1
Hauts-de-France;62;Pas-de-Calais;6e circo;Calais-2
Hauts-de-France;62;Pas-de-Calais;6e circo;Carvin
Hauts-de-France;62;Pas-de-Calais;6e circo;Desvres
Hauts-de-France;62;Pas-de-Calais;7e circo;Douvrin
Hauts-de-France;62;Pas-de-Calais;7e circo;Étaples
Hauts-de-France;62;Pas-de-Calais;7e circo;Fruges
Hauts-de-France;62;Pas-de-Calais;7e circo;Harnes
Hauts-de-France;62;Pas-de-Calais;8e circo;Hénin-Beaumont
Hauts-de-France;62;Pas-de-Calais;8e circo;Hénin-Beaumont-1
Hauts-de-France;62;Pas-de-Calais;8e circo;Hénin-Beaumont-2
Hauts-de-France;62;Pas-de-Calais;8e circo;Lens
Hauts-de-France;62;Pas-de-Calais;9e circo;Liévin
Hauts-de-France;62;Pas-de-Calais;9e circo;Lillers
Hauts-de-France;62;Pas-de-Calais;9e circo;Longuenesse
Hauts-de-France;62;Pas-de-Calais;9e circo;Lumbres
Hauts-de-France;80;Somme;1ere circo;Abbeville
Hauts-de-France;80;Somme;2e circo;Amiens
Hauts-de-France;80;Somme;3e circo;Amiens-7
Hauts-de-France;80;Somme;4e circo;Roye
Hauts-de-France;80;Somme;A verifier;Abbeville-1
Hauts-de-France;80;Somme;A verifier;Abbeville-2
Hauts-de-France;80;Somme;A verifier;Ailly-sur-Noye
Hauts-de-France;80;Somme;A verifier;Ailly-sur-Somme
Hauts-de-France;80;Somme;A verifier;Albert
Hauts-de-France;80;Somme;A verifier;Amiens-2
Hauts-de-France;80;Somme;A verifier;Amiens-3
Hauts-de-France;80;Somme;A verifier;Amiens-4
Hauts-de-France;80;Somme;A verifier;Amiens-5
Hauts-de-France;80;Somme;A verifier;Amiens-6
Hauts-de-France;80;Somme;A verifier;Corbie
Hauts-de-France;80;Somme;A verifier;Doullens
Hauts-de-France;80;Somme;A verifier;Flixecourt
Hauts-de-France;80;Somme;A verifier;Friville-Escarbotin
Hauts-de-France;80;Somme;A verifier;Gamaches
Hauts-de-France;80;Somme;A verifier;Ham
Hauts-de-France;80;Somme;A verifier;Moreuil
Hauts-de-France;80;Somme;A verifier;Péronne
Hauts-de-France;80;Somme;A verifier;Poix-de-Picardie
Hauts-de-France;80;Somme;A verifier;Rue
Ile-de-France;75;Paris;1ere circo;Paris
Ile-de-France;77;Seine-et-Marne;1ere circo;Champs-sur-Marne
Ile-de-France;77;Seine-et-Marne;1ere circo;Chelles
Ile-de-France;77;Seine-et-Marne;1ere circo;Claye-Souilly
Ile-de-France;77;Seine-et-Marne;2e circo;Combs-la-Ville
Ile-de-France;77;Seine-et-Marne;2e circo;Coulommiers
Ile-de-France;77;Seine-et-Marne;2e circo;Fontainebleau
Ile-de-France;77;Seine-et-Marne;3e circo;Fontenay-Trésigny
Ile-de-France;77;Seine-et-Marne;3e circo;La Ferté-sous-Jouarre
Ile-de-France;77;Seine-et-Marne;3e circo;Lagny-sur-Marne
Ile-de-France;77;Seine-et-Marne;4e circo;Meaux
Ile-de-France;77;Seine-et-Marne;4e circo;Melun
Ile-de-France;77;Seine-et-Marne;4e circo;Mitry-Mory
Ile-de-France;77;Seine-et-Marne;5e circo;Montereau-Fault-Yonne
Ile-de-France;77;Seine-et-Marne;5e circo;Nangis
Ile-de-France;77;Seine-et-Marne;5e circo;Nemours
Ile-de-France;77;Seine-et-Marne;6e circo;Ozoir-la-Ferrière
Ile-de-France;77;Seine-et-Marne;6e circo;Pontault-Combault
Ile-de-France;77;Seine-et-Marne;6e circo;Provins
Ile-de-France;77;Seine-et-Marne;7e circo;Saint-Fargeau-Ponthierry
Ile-de-France;77;Seine-et-Marne;7e circo;Savigny-le-Temple
Ile-de-France;77;Seine-et-Marne;7e circo;Serris
Ile-de-France;77;Seine-et-Marne;8e circo;Torcy
Ile-de-France;77;Seine-et-Marne;8e circo;Villeparisis
Ile-de-France;78;Yvelines;10e circo;Verneuil-sur-Seine
Ile-de-France;78;Yvelines;10e circo;Versailles
Ile-de-France;78;Yvelines;11e circo;Versailles-2
Ile-de-France;78;Yvelines;1ere circo;Aubergenville
Ile-de-France;78;Yvelines;1ere circo;Bonnières-sur-Seine
Ile-de-France;78;Yvelines;2e circo;Chatou
Ile-de-France;78;Yvelines;2e circo;Conflans-Sainte-Honorine
Ile-de-France;78;Yvelines;3e circo;Houilles
Ile-de-France;78;Yvelines;3e circo;Le Chesnay-Rocquencourt
Ile-de-France;78;Yvelines;4e circo;Les Mureaux
Ile-de-France;78;Yvelines;4e circo;Limay
Ile-de-France;78;Yvelines;5e circo;Mantes-la-Jolie
Ile-de-France;78;Yvelines;5e circo;Maurepas
Ile-de-France;78;Yvelines;6e circo;Montigny-le-Bretonneux
Ile-de-France;78;Yvelines;6e circo;Plaisir
Ile-de-France;78;Yvelines;7e circo;Poissy
Ile-de-France;78;Yvelines;7e circo;Rambouillet
Ile-de-France;78;Yvelines;8e circo;Saint-Cyr-l'École
Ile-de-France;78;Yvelines;8e circo;Saint-Germain-en-Laye
Ile-de-France;78;Yvelines;9e circo;Sartrouville
Ile-de-France;78;Yvelines;9e circo;Trappes
Ile-de-France;91;Essonne;1ere circo;Arpajon
Ile-de-France;91;Essonne;1ere circo;Athis-Mons
Ile-de-France;91;Essonne;1ere circo;Brétigny-sur-Orge
Ile-de-France;91;Essonne;2e circo;Brunoy
Ile-de-France;91;Essonne;2e circo;Corbeil-Essonnes
Ile-de-France;91;Essonne;2e circo;Dourdan
Ile-de-France;91;Essonne;3e circo;Draveil
Ile-de-France;91;Essonne;3e circo;Épinay-sous-Sénart
Ile-de-France;91;Essonne;3e circo;Étampes
Ile-de-France;91;Essonne;4e circo;Évry
Ile-de-France;91;Essonne;4e circo;Gif-sur-Yvette
Ile-de-France;91;Essonne;4e circo;Les Ulis
Ile-de-France;91;Essonne;5e circo;Longjumeau
Ile-de-France;91;Essonne;5e circo;Massy
Ile-de-France;91;Essonne;5e circo;Mennecy
Ile-de-France;91;Essonne;6e circo;Montgeron
Ile-de-France;91;Essonne;6e circo;Palaiseau
Ile-de-France;91;Essonne;6e circo;Ris-Orangis
Ile-de-France;91;Essonne;7e circo;Sainte-Geneviève-des-Bois
Ile-de-France;91;Essonne;7e circo;Savigny-sur-Orge
Ile-de-France;91;Essonne;7e circo;Vigneux-sur-Seine
Ile-de-France;91;Essonne;8e circo;Viry-Châtillon
Ile-de-France;91;Essonne;8e circo;Yerres
Ile-de-France;92;Hauts-de-Seine;10e circo;Nanterre
Ile-de-France;92;Hauts-de-Seine;10e circo;Nanterre-2
Ile-de-France;92;Hauts-de-Seine;11e circo;Neuilly-sur-Seine
Ile-de-France;92;Hauts-de-Seine;11e circo;Rueil-Malmaison
Ile-de-France;92;Hauts-de-Seine;12e circo;Saint-Cloud
Ile-de-France;92;Hauts-de-Seine;1ere circo;Antony
Ile-de-France;92;Hauts-de-Seine;1ere circo;Asnières-sur-Seine
Ile-de-France;92;Hauts-de-Seine;2e circo;Bagneux
Ile-de-France;92;Hauts-de-Seine;2e circo;Boulogne-Billancourt
Ile-de-France;92;Hauts-de-Seine;3e circo;Boulogne-Billancourt-2
Ile-de-France;92;Hauts-de-Seine;3e circo;Châtenay-Malabry
Ile-de-France;92;Hauts-de-Seine;4e circo;Châtillon
Ile-de-France;92;Hauts-de-Seine;4e circo;Clamart
Ile-de-France;92;Hauts-de-Seine;5e circo;Clichy
Ile-de-France;92;Hauts-de-Seine;5e circo;Colombes
Ile-de-France;92;Hauts-de-Seine;6e circo;Colombes-2
Ile-de-France;92;Hauts-de-Seine;6e circo;Courbevoie
Ile-de-France;92;Hauts-de-Seine;7e circo;Courbevoie-2
Ile-de-France;92;Hauts-de-Seine;7e circo;Gennevilliers
Ile-de-France;92;Hauts-de-Seine;8e circo;Issy-les-Moulineaux
Ile-de-France;92;Hauts-de-Seine;8e circo;Levallois-Perret
Ile-de-France;92;Hauts-de-Seine;9e circo;Meudon
Ile-de-France;92;Hauts-de-Seine;9e circo;Montrouge
Ile-de-France;93;Seine-Saint-Denis;10e circo;Sevran
Ile-de-France;93;Seine-Saint-Denis;10e circo;Tremblay-en-France
Ile-de-France;93;Seine-Saint-Denis;11e circo;Villemomble
Ile-de-France;93;Seine-Saint-Denis;1ere circo;Aubervilliers
Ile-de-France;93;Seine-Saint-Denis;1ere circo;Aulnay-sous-Bois
Ile-de-France;93;Seine-Saint-Denis;2e circo;Bagnolet
Ile-de-France;93;Seine-Saint-Denis;2e circo;Bobigny
Ile-de-France;93;Seine-Saint-Denis;3e circo;Bondy
Ile-de-France;93;Seine-Saint-Denis;3e circo;Drancy
Ile-de-France;93;Seine-Saint-Denis;4e circo;Épinay-sur-Seine
Ile-de-France;93;Seine-Saint-Denis;4e circo;Gagny
Ile-de-France;93;Seine-Saint-Denis;5e circo;La Courneuve
Ile-de-France;93;Seine-Saint-Denis;5e circo;Le Blanc-Mesnil
Ile-de-France;93;Seine-Saint-Denis;6e circo;Livry-Gargan
Ile-de-France;93;Seine-Saint-Denis;6e circo;Montreuil
Ile-de-France;93;Seine-Saint-Denis;7e circo;Montreuil-1
Ile-de-France;93;Seine-Saint-Denis;7e circo;Noisy-le-Grand
Ile-de-France;93;Seine-Saint-Denis;8e circo;Pantin
Ile-de-France;93;Seine-Saint-Denis;8e circo;Saint-Denis
Ile-de-France;93;Seine-Saint-Denis;9e circo;Saint-Denis-2
Ile-de-France;93;Seine-Saint-Denis;9e circo;Saint-Ouen-sur-Seine
Ile-de-France;94;Val-de-Marne;1ere circo;Alfortville
Ile-de-France;94;Val-de-Marne;1ere circo;Cachan
Ile-de-France;94;Val-de-Marne;1ere circo;Champigny-sur-Marne
Ile-de-France;94;Val-de-Marne;2e circo;Champigny-sur-Marne-2
Ile-de-France;94;Val-de-Marne;2e circo;Charenton-le-Pont
Ile-de-France;94;Val-de-Marne;2e circo;Choisy-le-Roi
Ile-de-France;94;Val-de-Marne;3e circo;Créteil
Ile-de-France;94;Val-de-Marne;3e circo;Fontenay-sous-Bois
Ile-de-France;94;Val-de-Marne;3e circo;Ivry-sur-Seine
Ile-de-France;94;Val-de-Marne;4e circo;Le Kremlin-Bicêtre
Ile-de-France;94;Val-de-Marne;4e circo;L'Haÿ-les-Roses
Ile-de-France;94;Val-de-Marne;4e circo;Maisons-Alfort
Ile-de-France;94;Val-de-Marne;5e circo;Nogent-sur-Marne
Ile-de-France;94;Val-de-Marne;5e circo;Orly
Ile-de-France;94;Val-de-Marne;5e circo;Plateau briard
Ile-de-France;94;Val-de-Marne;6e circo;Saint-Maur-des-Fossés
Ile-de-France;94;Val-de-Marne;6e circo;Saint-Maur-des-Fossés-2
Ile-de-France;94;Val-de-Marne;6e circo;Thiais
Ile-de-France;94;Val-de-Marne;7e circo;Villejuif
Ile-de-France;94;Val-de-Marne;7e circo;Villeneuve-Saint-Georges
Ile-de-France;94;Val-de-Marne;7e circo;Villiers-sur-Marne
Ile-de-France;94;Val-de-Marne;8e circo;Vincennes
Ile-de-France;94;Val-de-Marne;8e circo;Vitry-sur-Seine
Ile-de-France;95;Val-d-Oise;1ere circo;Argenteuil
Ile-de-France;95;Val-d-Oise;1ere circo;Argenteuil-1
Ile-de-France;95;Val-d-Oise;1ere circo;Argenteuil-3
Ile-de-France;95;Val-d-Oise;2e circo;Cergy
Ile-de-France;95;Val-d-Oise;2e circo;Cergy-1
Ile-de-France;95;Val-d-Oise;2e circo;Cergy-2
Ile-de-France;95;Val-d-Oise;3e circo;Deuil-la-Barre
Ile-de-France;95;Val-d-Oise;3e circo;Domont
Ile-de-France;95;Val-d-Oise;3e circo;Ermont
Ile-de-France;95;Val-d-Oise;4e circo;Fosses
Ile-de-France;95;Val-d-Oise;4e circo;Franconville
Ile-de-France;95;Val-d-Oise;4e circo;Garges-lès-Gonesse
Ile-de-France;95;Val-d-Oise;5e circo;Goussainville
Ile-de-France;95;Val-d-Oise;5e circo;Herblay-sur-Seine
Ile-de-France;95;Val-d-Oise;5e circo;L'Isle-Adam
Ile-de-France;95;Val-d-Oise;6e circo;Montmorency
Ile-de-France;95;Val-d-Oise;6e circo;Pontoise
Ile-de-France;95;Val-d-Oise;6e circo;Saint-Ouen-l'Aumône
Ile-de-France;95;Val-d-Oise;7e circo;Sarcelles
Ile-de-France;95;Val-d-Oise;7e circo;Taverny
Ile-de-France;95;Val-d-Oise;7e circo;Vauréal
Ile-de-France;95;Val-d-Oise;8e circo;Villiers-le-Bel
Normandie;14;Calvados;1ere circo;Bayeux
Normandie;14;Calvados;1ere circo;Cabourg
Normandie;14;Calvados;1ere circo;Caen
Normandie;14;Calvados;1ere circo;Caen-1
Normandie;14;Calvados;1ere circo;Caen-2
Normandie;14;Calvados;2e circo;Caen-3
Normandie;14;Calvados;2e circo;Caen-5
Normandie;14;Calvados;2e circo;Condé-en-Normandie
Normandie;14;Calvados;2e circo;Courseulles-sur-Mer
Normandie;14;Calvados;2e circo;Évrecy
Normandie;14;Calvados;3e circo;Falaise
Normandie;14;Calvados;3e circo;Hérouville-Saint-Clair
Normandie;14;Calvados;3e circo;Honfleur-Deauville
Normandie;14;Calvados;3e circo;Ifs
Normandie;14;Calvados;3e circo;Le Hom
Normandie;14;Calvados;4e circo;Les Monts d’Aunay
Normandie;14;Calvados;4e circo;Les Monts d'Aunay
Normandie;14;Calvados;4e circo;Lisieux
Normandie;14;Calvados;4e circo;Livarot-Pays-d’Auge
Normandie;14;Calvados;4e circo;Mézidon Vallée d’Auge
Normandie;14;Calvados;5e circo;Ouistreham
Normandie;14;Calvados;5e circo;Pont-l'Évêque
Normandie;14;Calvados;5e circo;Thue-et-Mue
Normandie;14;Calvados;5e circo;Trévières
Normandie;14;Calvados;5e circo;Troarn
Normandie;14;Calvados;6e circo;Vire-Normandie
Normandie;27;Eure;1ere circo;Bernay
Normandie;27;Eure;1ere circo;Beuzeville
Normandie;27;Eure;1ere circo;Bourg-Achard
Normandie;27;Eure;1ere circo;Breteuil
Normandie;27;Eure;1ere circo;Brionne
Normandie;27;Eure;2e circo;Conches-en-Ouche
Normandie;27;Eure;2e circo;Évreux
Normandie;27;Eure;2e circo;Évreux-1
Normandie;27;Eure;2e circo;Évreux-2
Normandie;27;Eure;2e circo;Évreux-3
Normandie;27;Eure;3e circo;Gaillon
Normandie;27;Eure;3e circo;Gisors
Normandie;27;Eure;3e circo;Grand Bourgtheroulde
Normandie;27;Eure;3e circo;Le Neubourg
Normandie;27;Eure;3e circo;Les Andelys
Normandie;27;Eure;4e circo;Louviers
Normandie;27;Eure;4e circo;Mesnils-sur-Iton
Normandie;27;Eure;4e circo;Pacy-sur-Eure
Normandie;27;Eure;4e circo;Pont-Audemer
Normandie;27;Eure;4e circo;Pont-de-l'Arche
Normandie;27;Eure;5e circo;Romilly-sur-Andelle
Normandie;27;Eure;5e circo;Saint-André-de-l'Eure
Normandie;27;Eure;5e circo;Val-de-Reuil
Normandie;27;Eure;5e circo;Verneuil d'Avre et d'Iton
Normandie;27;Eure;5e circo;Vernon
Normandie;50;Manche;1ere circo;Agon-Coutainville
Normandie;50;Manche;1ere circo;Avranches
Normandie;50;Manche;1ere circo;Bréhal
Normandie;50;Manche;1ere circo;Bricquebec-en-Cotentin
Normandie;50;Manche;1ere circo;Carentan-les-Marais
Normandie;50;Manche;1ere circo;Cherbourg-en-Cotentin
Normandie;50;Manche;1ere circo;Cherbourg-en-Cotentin-3
Normandie;50;Manche;2e circo;Cherbourg-en-Cotentin-5
Normandie;50;Manche;2e circo;Condé-sur-Vire
Normandie;50;Manche;2e circo;Coutances
Normandie;50;Manche;2e circo;Créances
Normandie;50;Manche;2e circo;Granville
Normandie;50;Manche;2e circo;Isigny-le-Buat
Normandie;50;Manche;2e circo;La Hague
Normandie;50;Manche;3e circo;Le Mortainais
Normandie;50;Manche;3e circo;Les Pieux
Normandie;50;Manche;3e circo;Pont-Hébert
Normandie;50;Manche;3e circo;Pontorson
Normandie;50;Manche;3e circo;Quettreville-sur-Sienne
Normandie;50;Manche;3e circo;Saint-Hilaire-du-Harcouët
Normandie;50;Manche;3e circo;Saint-Lô
Normandie;50;Manche;4e circo;Saint-Lô-1
Normandie;50;Manche;4e circo;Saint-Lô-2
Normandie;50;Manche;4e circo;Val-de-Saire
Normandie;50;Manche;4e circo;Valognes
Normandie;50;Manche;4e circo;Villedieu-les-Poêles-Rouffigny
Normandie;61;Orne;1ere circo;Alençon
Normandie;61;Orne;1ere circo;Alençon-1
Normandie;61;Orne;1ere circo;Alençon-2
Normandie;61;Orne;1ere circo;Argentan
Normandie;61;Orne;1ere circo;Argentan-1
Normandie;61;Orne;1ere circo;Argentan-2
Normandie;61;Orne;1ere circo;Athis-Val de Rouvre
Normandie;61;Orne;1ere circo;Bagnoles de l’Orne Normandie
Normandie;61;Orne;2e circo;Bretoncelles
Normandie;61;Orne;2e circo;Ceton
Normandie;61;Orne;2e circo;Damigny
Normandie;61;Orne;2e circo;Domfront en Poiraie
Normandie;61;Orne;2e circo;Écouves
Normandie;61;Orne;2e circo;Flers
Normandie;61;Orne;2e circo;Flers-1
Normandie;61;Orne;2e circo;Flers-2
Normandie;61;Orne;3e circo;La Ferté Macé
Normandie;61;Orne;3e circo;L'Aigle
Normandie;61;Orne;3e circo;Magny-le-Désert
Normandie;61;Orne;3e circo;Mortagne-au-Perche
Normandie;61;Orne;3e circo;Rai
Normandie;61;Orne;3e circo;Sées
Normandie;61;Orne;3e circo;Tourouvre au Perche
Normandie;61;Orne;3e circo;Vimoutiers
Normandie;76;Seine-Maritime;A verifier;Barentin
Normandie;76;Seine-Maritime;A verifier;Bois-Guillaume
Normandie;76;Seine-Maritime;A verifier;Bolbec
Normandie;76;Seine-Maritime;A verifier;Canteleu
Normandie;76;Seine-Maritime;A verifier;Caudebec-lès-Elbeuf
Normandie;76;Seine-Maritime;A verifier;Darnétal
Normandie;76;Seine-Maritime;A verifier;Dieppe
Normandie;76;Seine-Maritime;A verifier;Dieppe-1
Normandie;76;Seine-Maritime;A verifier;Dieppe-2
Normandie;76;Seine-Maritime;A verifier;Elbeuf
Normandie;76;Seine-Maritime;A verifier;Eu
Normandie;76;Seine-Maritime;A verifier;Fécamp
Normandie;76;Seine-Maritime;A verifier;Gournay-en-Bray
Normandie;76;Seine-Maritime;A verifier;Le Grand-Quevilly
Normandie;76;Seine-Maritime;A verifier;Le Havre
Normandie;76;Seine-Maritime;A verifier;Le Havre-2
Normandie;76;Seine-Maritime;A verifier;Le Havre-3
Normandie;76;Seine-Maritime;A verifier;Le Havre-6
Normandie;76;Seine-Maritime;A verifier;Le Mesnil-Esnard
Normandie;76;Seine-Maritime;A verifier;Le Petit-Quevilly
Normandie;76;Seine-Maritime;A verifier;Luneray
Normandie;76;Seine-Maritime;A verifier;Mont-Saint-Aignan
Normandie;76;Seine-Maritime;A verifier;Neufchâtel-en-Bray
Normandie;76;Seine-Maritime;A verifier;Notre-Dame-de-Bondeville
Normandie;76;Seine-Maritime;A verifier;Octeville-sur-Mer
Normandie;76;Seine-Maritime;A verifier;Port-Jérôme-sur-Seine
Normandie;76;Seine-Maritime;A verifier;Rouen
Normandie;76;Seine-Maritime;A verifier;Saint-Étienne-du-Rouvray
Normandie;76;Seine-Maritime;A verifier;Saint-Romain-de-Colbosc
Normandie;76;Seine-Maritime;A verifier;Saint-Valery-en-Caux
Normandie;76;Seine-Maritime;A verifier;Sotteville-lès-Rouen
Normandie;76;Seine-Maritime;A verifier;Yvetot
Nouvelle-Aquitaine;16;Charente;1ere circo;Angoulême
Nouvelle-Aquitaine;16;Charente;1ere circo;Angoulême-1
Nouvelle-Aquitaine;16;Charente;1ere circo;Angoulême-2
Nouvelle-Aquitaine;16;Charente;1ere circo;Angoulême-3
Nouvelle-Aquitaine;16;Charente;1ere circo;Boëme-Echelle
Nouvelle-Aquitaine;16;Charente;1ere circo;Boixe-et-Manslois
Nouvelle-Aquitaine;16;Charente;1ere circo;Charente-Bonnieure
Nouvelle-Aquitaine;16;Charente;1ere circo;Charente-Champagne
Nouvelle-Aquitaine;16;Charente;2e circo;Charente-Nord
Nouvelle-Aquitaine;16;Charente;2e circo;Charente-Sud
